ppm intensity peak
4.320505772 0.377234933 1
4.321055525 0.3589598 1
4.321605278 0.329099613 1
4.32215503 0.286773801 1
4.322704783 0.253441437 1
4.323254535 0.248150684 1
4.323804288 0.265579263 1
4.324354041 0.257160678 1
4.324903793 0.282090712 1
4.325453546 0.327767134 1
4.326003299 0.359686936 1
4.326553051 0.343013731 1
4.327102804 0.338128688 1
4.327652556 0.348818049 1
4.328202309 0.314434988 1
4.328752062 0.263847681 1
4.329301814 0.263847681 1
4.329851567 0.267674263 1
4.330401319 0.263869417 1
4.330951072 0.244388591 1
4.331500825 0.230121537 1
4.332050577 0.240612265 1
4.337548103 0.24558002 1
4.338097856 0.29183319 1
4.338647609 0.29183319 1
4.339197361 0.312491688 1
4.339747114 0.320802324 1
4.340296866 0.374699661 1
4.340846619 0.401394061 1
4.341396372 0.442816669 1
4.341946124 0.411819364 1
4.342495877 0.365236504 1
4.343045629 0.297433844 1
4.343595382 0.294023226 1
4.344145135 0.308891537 1
4.344694887 0.311699351 1
4.34524464 0.301732197 1
4.345794393 0.301732197 1
4.346344145 0.301732197 1
4.346893898 0.337662039 1
4.34744365 0.313297944 1
4.347993403 0.294604816 1
4.348543156 0.354832773 1
4.349092908 0.349703002 1
4.349642661 0.354972197 1
4.350192413 0.414987183 1
4.350742166 0.417981928 1
4.351291919 0.38661187 1
4.351841671 0.358758946 1
4.352391424 0.332264976 1
4.352941176 0.305528884 1
4.353490929 0.286942126 1
4.354040682 0.300103559 1
4.354590434 0.300103559 1
4.355140187 0.300103559 1
4.35568994 0.328241189 1
4.356239692 0.306917996 1
4.356789445 0.286732632 1
4.357339197 0.295297678 1
4.35788895 0.259806075 1
4.358438703 0.249471336 1
4.358988455 0.249471336 1
4.359538208 0.249471336 1
4.36008796 0.249471336 1
4.360637713 0.249471336 1
4.361187466 0.249471336 1
4.361737218 0.249471336 1
4.362286971 0.249471336 1
4.362836723 0.249471336 1
4.363386476 0.249471336 1
4.363936229 0.266598852 1
4.364485981 0.266598852 1
4.365035734 0.266598852 1
4.365585487 0.266598852 1
4.366135239 0.277218896 1
4.366684992 0.252375383 1
4.367234744 0.24767726 1
4.367784497 0.271695304 1
4.36833425 0.256111208 1
4.368884002 0.235087662 1
4.369433755 0.26799188 1
4.369983507 0.24803968 1
4.37053326 0.212150483 1
4.371083013 0.239553577 1
4.371632765 0.239553577 1
4.372182518 0.248008191 1
4.37273227 0.276904258 1
4.373282023 0.240823828 1
4.373831776 0.283306559 1
4.374381528 0.281624583 1
4.374931281 0.292126982 1
4.375481034 0.287797391 1
4.376030786 0.30126848 1
4.376580539 0.263772716 1
4.377130291 0.226843503 1
4.377680044 0.242530524 1
4.378229797 0.234198947 1
4.378779549 0.229018043 1
4.379329302 0.255536623 1
4.379879054 0.31528168 1
4.380428807 0.28030336 1
4.38097856 0.232582265 1
4.381528312 0.231971727 1
4.382078065 0.207293095 1
4.382627817 0.218648849 1
4.38317757 0.239764506 1
4.383727323 0.239764506 1
4.384277075 0.239764506 1
4.384826828 0.239764506 1
4.385376581 0.239764506 1
4.385926333 0.234438043 1
4.386476086 0.219250187 1
4.387025838 0.22375934 1
4.387575591 0.22375934 1
4.388125344 0.251787273 1
4.388675096 0.321477457 1
4.389224849 0.352894752 1
4.389774601 0.340930913 1
4.390324354 0.318001424 1
4.390874107 0.325789743 1
4.391423859 0.388998669 1
4.391973612 0.430623945 1
4.392523364 0.39646567 1
4.393073117 0.314761129 1
4.39362287 0.259571257 1
4.394172622 0.214906463 1
4.394722375 0.214906463 1
4.395272128 0.256235623 1
4.39582188 0.306496381 1
4.396371633 0.333746611 1
4.396921385 0.342536553 1
4.397471138 0.321386378 1
4.398020891 0.287433625 1
4.398570643 0.326831863 1
4.399120396 0.381917355 1
4.399670148 0.398776334 1
4.400219901 0.438685262 1
4.400769654 0.502766087 1
4.401319406 0.58493598 1
4.401869159 0.830063722 1
4.402418911 1.202482161 1
4.402968664 1.679237365 1
4.403518417 2.104417275 1
4.404068169 2.240373423 1
4.404617922 2.047187501 1
4.405167675 1.622966209 1
4.405717427 1.15374622 1
4.40626718 0.793007842 1
4.406816932 0.56951651 1
4.407366685 0.474594429 1
4.407916438 0.437778599 1
4.40846619 0.388485589 1
4.409015943 0.33965579 1
4.409565695 0.292893673 1
4.410115448 0.241017477 1
4.410665201 0.229505466 1
4.411214953 0.23397825 1
4.411764706 0.23397825 1
4.412314458 0.23397825 1
4.412864211 0.253039342 1
4.413413964 0.327811934 1
4.413963716 0.336379423 1
4.414513469 0.346228579 1
4.415063222 0.284234781 1
4.415612974 0.255077164 1
4.416162727 0.280026618 1
4.416712479 0.241024278 1
4.417262232 0.230068014 1
4.417811985 0.213973181 1
4.418361737 0.265648121 1
4.41891149 0.240750618 1
4.419461242 0.221942927 1
4.420010995 0.217295298 1
4.420560748 0.198657538 1
4.4211105 0.195699431 1
4.421660253 0.212778811 1
4.422210005 0.220729495 1
4.422759758 0.232740275 1
4.423309511 0.282453122 1
4.423859263 0.336041678 1
4.424409016 0.325090551 1
4.424958769 0.265109103 1
4.425508521 0.207935474 1
4.426058274 0.164822543 1
4.426608026 0.14945406 1
4.427157779 0.19022506 1
4.427707532 0.23453569 1
4.428257284 0.2600782 1
4.428807037 0.320933944 1
4.429356789 0.366226711 1
4.429906542 0.345971212 1
4.430456295 0.267187352 1
4.431006047 0.203545118 1
4.4315558 0.183816322 1
4.432105553 0.194696744 1
4.432655305 0.195159305 1
4.433205058 0.235922709 1
4.43375481 0.232405007 1
4.434304563 0.226184951 1
4.434854316 0.231788723 1
4.435404068 0.212591279 1
4.435953821 0.23070633 1
4.436503573 0.271055065 1
4.437053326 0.307215237 1
4.437603079 0.311490746 1
4.438152831 0.356935484 1
4.438702584 0.441540785 1
4.439252336 0.554209771 1
4.439802089 0.6799395 1
4.440351842 0.701838591 1
4.440901594 0.804604926 1
4.441451347 0.95721834 1
4.4420011 1.361259234 1
4.442550852 2.23741058 1
4.443100605 3.487411854 1
4.443650357 4.777492639 1
4.44420011 5.364723371 1
4.444749863 4.892478652 1
4.445299615 3.601944493 1
4.445849368 2.216711038 1
4.44639912 1.266912481 1
4.446948873 0.818465457 1
4.447498626 0.585267058 1
4.448048378 0.477700182 1
4.448598131 0.413445104 1
4.449147883 0.394872955 1
4.449697636 0.363760981 1
4.450247389 0.323376669 1
4.450797141 0.315111448 1
4.451346894 0.318443651 1
4.451896647 0.319034678 1
4.452446399 0.334411357 1
4.452996152 0.336597906 1
4.453545904 0.321316566 1
4.454095657 0.304917773 1
4.45464541 0.34001901 1
4.455195162 0.413012303 1
4.455744915 0.524867015 1
4.456294667 0.709527822 1
4.45684442 0.764736685 1
4.457394173 0.617827642 1
4.457943925 0.508225734 1
4.458493678 0.483959059 1
4.45904343 0.484684384 1
4.459593183 0.447677527 1
4.460142936 0.351998977 1
4.460692688 0.263226257 1
4.461242441 0.227299867 1
4.461792194 0.244464844 1
4.462341946 0.245250078 1
4.462891699 0.249237092 1
4.463441451 0.2595711 1
4.463991204 0.271767752 1
4.464540957 0.300237819 1
4.465090709 0.2534806 1
4.465640462 0.228913294 1
4.466190214 0.257229553 1
4.466739967 0.300011217 1
4.46728972 0.358973051 1
4.467839472 0.345946113 1
4.468389225 0.433132706 1
4.468938977 0.539556052 1
4.46948873 0.664066903 1
4.470038483 0.676308926 1
4.470588235 0.592075576 1
4.471137988 0.52721506 1
4.471687741 0.531834829 1
4.472237493 0.539610128 1
4.472787246 0.447626749 1
4.473336998 0.323726117 1
4.473886751 0.297336576 1
4.474436504 0.262701633 1
4.474986256 0.255753626 1
4.475536009 0.227137723 1
4.476085761 0.21380444 1
4.476635514 0.237144406 1
4.477185267 0.244084729 1
4.477735019 0.256153249 1
4.478284772 0.263070749 1
4.478834524 0.260096414 1
4.479384277 0.233182322 1
4.47993403 0.22237743 1
4.480483782 0.242105299 1
4.481033535 0.236836973 1
4.481583288 0.256098926 1
4.48213304 0.269303995 1
4.482682793 0.272509881 1
4.483232545 0.347588869 1
4.483782298 0.395068627 1
4.484332051 0.519062452 1
4.484881803 0.600139137 1
4.485431556 0.586110775 1
4.485981308 0.452411725 1
4.486531061 0.376303201 1
4.487080814 0.303012391 1
4.487630566 0.219318072 1
4.488180319 0.230965479 1
4.488730071 0.230559584 1
4.489279824 0.20963648 1
4.489829577 0.1800733 1
4.490379329 0.20291095 1
4.490929082 0.218647748 1
4.491478835 0.220906771 1
4.492028587 0.212241471 1
4.49257834 0.206248352 1
4.493128092 0.197669952 1
4.493677845 0.198317179 1
4.494227598 0.177257944 1
4.49477735 0.139863306 1
4.495327103 0.168686369 1
4.495876855 0.177725888 1
4.496426608 0.216732852 1
4.496976361 0.183140942 1
4.497526113 0.218259459 1
4.498075866 0.213930053 1
4.498625618 0.200280394 1
4.499175371 0.239499254 1
4.499725124 0.216299405 1
4.500274876 0.177807632 1
4.500824629 0.201596833 1
4.501374382 0.161188162 1
4.501924134 0.140114367 1
4.502473887 0.199097028 1
4.503023639 0.22375166 1
4.503573392 0.262760819 1
4.504123145 0.305293797 1
4.504672897 0.42087139 1
4.50522265 0.70455626 1
4.505772402 0.842284333 1
4.506322155 0.528734299 1
4.506871908 0.280514373 1
4.50742166 0.189434147 1
4.507971413 0.165776723 1
4.508521165 0.162443256 1
4.509070918 0.144838495 1
4.509620671 0.118888321 1
4.510170423 0.149552982 1
4.510720176 0.163358768 1
4.511269929 0.189062626 1
4.511819681 0.177902131 1
4.512369434 0.169447751 1
4.512919186 0.179531207 1
4.513468939 0.166407003 1
4.514018692 0.166812302 1
4.514568444 0.154502125 1
4.515118197 0.167616018 1
4.515667949 0.167616018 1
4.516217702 0.167616018 1
4.516767455 0.167616018 1
4.517317207 0.195270349 1
4.51786696 0.182023527 1
4.518416712 0.197796625 1
4.518966465 0.20383155 1
4.519516218 0.220791497 1
4.52006597 0.238649261 1
4.520615723 0.289592083 1
4.521165476 0.383913964 1
4.521715228 0.521113049 1
4.522264981 0.519535243 1
4.522814733 0.37335512 1
4.523364486 0.277426752 1
4.523914239 0.247641825 1
4.524463991 0.23686426 1
4.525013744 0.255345799 1
4.525563496 0.255345799 1
4.526113249 0.255345799 1
4.526663002 0.255345799 1
4.527212754 0.228824923 1
4.527762507 0.21407895 1
4.528312259 0.195705496 1
4.528862012 0.193230746 1
4.529411765 0.214875426 1
4.529961517 0.236849156 1
4.53051127 0.235846369 1
4.531061023 0.263459683 1
4.531610775 0.272515442 1
4.532160528 0.253522666 1
4.53271028 0.229906273 1
4.533260033 0.216272813 1
4.533809786 0.246278697 1
4.534359538 0.40485172 1
4.534909291 0.462880154 1
4.535459043 0.373026936 1
4.536008796 0.241025452 1
4.536558549 0.196685667 1
4.537108301 0.181319655 1
4.537658054 0.206662244 1
4.538207806 0.166134001 1
4.538757559 0.165835898 1
4.539307312 0.159103758 1
4.539857064 0.165643784 1
4.540406817 0.184191052 1
4.54095657 0.166396777 1
4.541506322 0.149330649 1
4.542056075 0.131308247 1
4.542605827 0.152107642 1
4.54315558 0.137870658 1
4.543705333 0.12715405 1
4.544255085 0.12715405 1
4.544804838 0.146864695 1
4.54535459 0.17388676 1
4.545904343 0.167258077 1
4.546454096 0.177132515 1
4.547003848 0.154382954 1
4.547553601 0.130631239 1
4.548103353 0.12831271 1
4.548653106 0.137826734 1
4.549202859 0.115877886 1
4.549752611 0.12117199 1
4.550302364 0.104254956 1
4.550852117 0.115153376 1
4.551401869 0.099576541 1
4.551951622 0.099576541 1
4.552501374 0.122918077 1
4.553051127 0.122918077 1
4.55360088 0.122918077 1
4.554150632 0.122918077 1
4.554700385 0.111760982 1
4.555250137 0.144620215 1
4.55579989 0.138818116 1
4.556349643 0.143689957 1
4.556899395 0.164548586 1
4.557449148 0.168985328 1
4.5579989 0.197477161 1
4.562396921 0.249965704 1
4.562946674 0.28585778 1
4.563496427 0.243354435 1
4.564046179 0.252673599 1
4.564595932 0.248118066 1
4.565145684 0.252459745 1
4.565695437 0.220480764 1
4.56624519 0.223742042 1
4.566794942 0.247657223 1
4.567344695 0.269881616 1
4.567894447 0.246765208 1
4.5684442 0.246765208 1
4.568993953 0.246765208 1
4.569543705 0.270514148 1
4.570093458 0.270514148 1
4.570643211 0.270514148 1
4.571192963 0.270514148 1
4.571742716 0.309306273 1
4.572292468 0.2908331 1
4.572842221 0.350976186 1
4.573391974 0.345300678 1
4.573941726 0.340183485 1
4.574491479 0.340183485 1
4.575041231 0.340183485 1
4.575590984 0.340183485 1
4.576140737 0.340458007 1
4.576690489 0.250678125 1
4.577240242 0.27501101 1
4.577789995 0.223589696 1
4.578339747 0.168314322 1
4.5788895 0.161899293 1
4.579439252 0.178311873 1
4.579989005 0.203532536 1
4.580538758 0.215625338 1
4.58108851 0.216191751 1
4.581638263 0.211045767 1
4.582188015 0.216259894 1
4.582737768 0.206488129 1
4.583287521 0.203277921 1
4.583837273 0.189948437 1
4.584387026 0.178283648 1
4.584936778 0.178283648 1
4.585486531 0.178283648 1
4.586036284 0.181153571 1
4.586586036 0.160120033 1
4.587135789 0.152072399 1
4.587685542 0.139057418 1
4.588235294 0.16161238 1
4.588785047 0.178091528 1
4.589334799 0.223325967 1
4.589884552 0.247756697 1
4.590434305 0.374400731 1
4.590984057 0.555981585 1
4.59153381 0.530582403 1
4.592083562 0.341319058 1
4.592633315 0.224127296 1
4.593183068 0.21110188 1
4.59373282 0.20019653 1
4.594282573 0.206542067 1
4.594832325 0.234490385 1
4.595382078 0.254336335 1
4.595931831 0.248388499 1
4.596481583 0.197847922 1
4.597031336 0.195800183 1
4.597581089 0.177422229 1
4.598130841 0.181630096 1
4.598680594 0.16973924 1
4.599230346 0.124928558 1
4.599780099 0.165379589 1
4.600329852 0.187600552 1
4.600879604 0.187600552 1
4.601429357 0.187600552 1
4.601979109 0.198783454 1
4.602528862 0.238050251 1
4.603078615 0.318477571 1
4.603628367 0.467502447 1
4.60417812 0.641878061 1
4.604727872 0.58659021 1
4.605277625 0.341172148 1
4.605827378 0.226275513 1
4.60637713 0.201176032 1
4.606926883 0.202539287 1
4.607476636 0.234616456 1
4.608026388 0.315806214 1
4.608576141 0.45018673 1
4.609125893 0.699517247 1
4.609675646 1.079229518 1
4.610225399 1.295151239 1
4.610775151 1.236342756 1
4.611324904 0.895895056 1
4.611874656 0.493561566 1
4.612424409 0.300475161 1
4.612974162 0.255272131 1
4.613523914 0.266965345 1
4.614073667 0.205796917 1
4.614623419 0.179919731 1
4.615173172 0.160329258 1
4.615722925 0.160329258 1
4.616272677 0.18615854 1
4.61682243 0.14259335 1
4.617372183 0.122321451 1
4.617921935 0.139714402 1
4.618471688 0.169749398 1
4.61902144 0.203667717 1
4.619571193 0.224104107 1
4.620120946 0.171385993 1
4.620670698 0.122588575 1
4.621220451 0.133306517 1
4.621770203 0.110421626 1
4.622319956 0.110421626 1
4.622869709 0.126555652 1
4.623419461 0.088454868 1
4.623969214 0.071352014 1
4.624518966 0.103021947 1
4.625068719 0.097874224 1
4.625618472 0.123849878 1
4.626168224 0.123849878 1
4.626717977 0.123849878 1
4.62726773 0.123849878 1
4.627817482 0.123849878 1
4.628367235 0.123849878 1
4.628916987 0.101512619 1
4.62946674 0.135189013 1
4.630016493 0.135189013 1
4.630566245 0.146334862 1
4.631115998 0.163566102 1
4.63166575 0.189878775 1
4.632215503 0.204041665 1
4.632765256 0.209276689 1
4.633315008 0.15755792 1
4.633864761 0.178928253 1
4.634414513 0.194067607 1
4.634964266 0.224646876 1
4.635514019 0.190311189 1
4.636063771 0.169046369 1
4.636613524 0.15696061 1
4.637163277 0.166822738 1
4.637713029 0.151463805 1
4.638262782 0.135644414 1
4.638812534 0.183610356 1
4.639362287 0.21465428 1
4.63991204 0.170379398 1
4.640461792 0.145955744 1
4.641011545 0.13904216 1
4.641561297 0.138081093 1
4.64211105 0.178381153 1
4.642660803 0.163565227 1
4.643210555 0.153976639 1
4.643760308 0.141780484 1
4.64431006 0.160649802 1
4.644859813 0.172208842 1
4.645409566 0.178895071 1
4.645959318 0.193823539 1
4.646509071 0.224532902 1
4.647058824 0.321003281 1
4.647608576 0.386314936 1
4.648158329 0.342592573 1
4.648708081 0.273339088 1
4.649257834 0.28166695 1
4.649807587 0.335956609 1
4.650357339 0.496813665 1
4.650907092 0.618508749 1
4.651456844 0.474763658 1
4.652006597 0.272469665 1
4.65255635 0.221426099 1
4.653106102 0.17402324 1
4.653655855 0.147462167 1
4.654205607 0.13711453 1
4.65475536 0.138198424 1
4.655305113 0.139813395 1
4.655854865 0.125957793 1
4.656404618 0.132645252 1
4.656954371 0.132172133 1
4.657504123 0.137194943 1
4.658053876 0.143692187 1
4.658603628 0.168675795 1
4.659153381 0.1418974 1
4.659703134 0.171052893 1
4.660252886 0.171052893 1
4.660802639 0.256205818 1
4.661352391 0.319075156 1
4.661902144 0.276896154 1
4.662451897 0.268750496 1
4.663001649 0.325628724 1
4.663551402 0.448319594 1
4.664101154 0.54664968 1
4.664650907 0.437636176 1
4.66520066 0.246526761 1
4.665750412 0.189323062 1
4.666300165 0.152987021 1
4.666849918 0.12193368 1
4.66739967 0.140302362 1
4.667949423 0.133573688 1
4.668499175 0.157481041 1
4.669048928 0.131189635 1
4.900494777 0.131189635 1
4.90104453 0.131189635 1
4.901594283 0.131189635 1
4.902144035 0.138890048 1
4.902693788 0.154376891 1
4.90324354 0.148632942 1
4.903793293 0.117721526 1
4.904343046 0.101391728 1
4.904892798 0.101391728 1
4.905442551 0.134292375 1
4.905992303 0.126395462 1
4.906542056 0.126395462 1
4.907091809 0.126395462 1
4.907641561 0.13364433 1
4.908191314 0.14146979 1
4.908741067 0.117881167 1
4.909290819 0.111148234 1
4.909840572 0.134337312 1
4.910390324 0.133035341 1
4.910940077 0.133689037 1
4.91148983 0.164195119 1
4.912039582 0.168451283 1
4.912589335 0.171437841 1
4.913139087 0.158856428 1
4.91368884 0.100303098 1
4.914238593 0.100303098 1
4.914788345 0.131865725 1
4.915338098 0.131865725 1
4.91588785 0.139821889 1
4.916437603 0.140710447 1
4.916987356 0.128734074 1
4.917537108 0.172935598 1
4.918086861 0.178221158 1
4.918636614 0.208627175 1
4.919186366 0.188308464 1
4.919736119 0.18658001 1
4.920285871 0.160376253 1
4.920835624 0.150102195 1
4.921385377 0.167135268 1
4.921935129 0.161669734 1
4.922484882 0.16935091 1
4.923034634 0.181569443 1
4.923584387 0.20595877 1
4.92413414 0.194308779 1
4.924683892 0.213385499 1
4.925233645 0.207273983 1
4.925783397 0.23992899 1
4.92633315 0.226159048 1
4.926882903 0.226159048 1
4.927432655 0.238217102 1
4.927982408 0.262282447 1
4.928532161 0.24339281 1
4.929081913 0.205301212 1
4.929631666 0.205498089 1
4.930181418 0.205957745 1
4.930731171 0.155411635 1
4.931280924 0.155411635 1
4.931830676 0.18136153 1
4.932380429 0.193018625 1
4.932930181 0.185516347 1
4.933479934 0.152091307 1
4.934029687 0.146882681 1
4.934579439 0.172416479 1
4.935129192 0.171593347 1
4.935678944 0.165690178 1
4.936228697 0.196462696 1
4.93677845 0.178412043 1
4.937328202 0.159076844 1
4.937877955 0.142181281 1
4.938427708 0.143995212 1
4.93897746 0.135928807 1
4.939527213 0.153460178 1
4.940076965 0.117005107 1
4.940626718 0.136666064 1
4.941176471 0.136666064 1
4.941726223 0.136666064 1
4.942275976 0.136666064 1
4.942825728 0.136666064 1
4.943375481 0.136666064 1
4.943925234 0.137100109 1
4.944474986 0.164799017 1
4.945024739 0.176698639 1
4.945574491 0.140672429 1
4.946124244 0.147144659 1
4.946673997 0.161826051 1
4.947223749 0.13573862 1
4.947773502 0.130120789 1
4.948323255 0.112892962 1
4.948873007 0.129508721 1
4.94942276 0.108966606 1
4.949972512 0.10983186 1
4.950522265 0.091905874 1
4.951072018 0.114641654 1
4.95162177 0.130669362 1
4.952171523 0.136537831 1
4.952721275 0.17204455 1
4.953271028 0.17764788 1
4.953820781 0.165946483 1
4.954370533 0.121835859 1
4.954920286 0.120317292 1
4.955470038 0.131064957 1
4.956019791 0.125673393 1
4.956569544 0.125673393 1
4.957119296 0.125673393 1
4.957669049 0.125673393 1
4.958218802 0.125673393 1
4.958768554 0.125673393 1
4.959318307 0.125673393 1
4.959868059 0.125673393 1
4.960417812 0.157289794 1
4.960967565 0.157289794 1
4.961517317 0.157289794 1
4.96206707 0.157289794 1
4.962616822 0.157289794 1
4.963166575 0.157289794 1
4.963716328 0.157289794 1
4.96426608 0.180421455 1
4.964815833 0.154938574 1
4.965365585 0.150092212 1
4.965915338 0.128718861 1
4.966465091 0.112148603 1
4.967014843 0.137491856 1
4.967564596 0.159519796 1
4.968114349 0.151540503 1
4.968664101 0.143274192 1
4.969213854 0.140319392 1
4.969763606 0.121877539 1
4.970313359 0.130078144 1
4.970863112 0.125926821 1
4.971412864 0.109802224 1
